               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.027917,            0.015624,           0.0070056,             0.70837,             0.62116,             0.64984,             0.48343,            0.038902,            0.011225,            0.017752,            0.002872,            0.002872,            0.002872
                  38,            0.027569,             0.01467,            0.006528,             0.63537,             0.66075,             0.66137,             0.48294,            0.039509,            0.011368,            0.017954,            0.002674,            0.002674,            0.002674
                  39,            0.027751,            0.015666,             0.00535,             0.65352,             0.64128,             0.63999,             0.47952,            0.038892,             0.01151,            0.017426,            0.002476,            0.002476,            0.002476
                  40,            0.027853,            0.014702,           0.0058215,             0.65058,             0.64215,             0.64244,             0.48568,            0.037918,            0.011492,            0.016412,            0.002278,            0.002278,            0.002278
                  41,            0.025538,            0.014367,           0.0051414,             0.64063,             0.64038,             0.64704,             0.48851,            0.038078,            0.011737,            0.016228,             0.00208,             0.00208,             0.00208
                  42,            0.027324,            0.014594,           0.0045392,             0.65756,             0.64382,             0.64749,             0.48338,            0.038652,            0.011777,             0.01585,            0.001882,            0.001882,            0.001882
                  43,            0.025983,            0.014468,           0.0051168,             0.75367,             0.57715,             0.64816,             0.49113,            0.038618,            0.011931,            0.015212,            0.001684,            0.001684,            0.001684
                  44,            0.025362,            0.014333,           0.0046649,             0.73034,             0.61799,             0.65701,             0.49373,            0.038562,             0.01199,            0.015148,            0.001486,            0.001486,            0.001486
                  45,            0.025769,            0.014255,           0.0048305,              0.7229,             0.62041,             0.64981,             0.48456,            0.038583,            0.011953,             0.01574,            0.001288,            0.001288,            0.001288
                  46,            0.026954,            0.015473,           0.0040942,             0.71501,             0.63236,             0.65921,             0.49228,            0.038769,            0.011927,            0.015676,             0.00109,             0.00109,             0.00109
                  47,             0.02534,            0.013799,           0.0039417,             0.71558,             0.65315,             0.66131,             0.50076,             0.03872,            0.011961,            0.015724,            0.000892,            0.000892,            0.000892
                  48,            0.023904,            0.014105,           0.0042154,             0.72792,             0.64049,              0.6666,             0.49863,            0.038898,            0.011938,            0.015647,            0.000694,            0.000694,            0.000694
                  49,             0.02255,             0.01336,           0.0046386,             0.68616,             0.65172,             0.66626,             0.50502,            0.038472,            0.011939,            0.015256,            0.000496,            0.000496,            0.000496
