               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.033516,            0.039894,                   0,              0.9309,              0.8337,             0.91043,             0.49266,            0.033957,            0.041609,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.035211,            0.041464,                   0,             0.91358,             0.86542,             0.92044,             0.50085,            0.034121,            0.039392,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.034169,            0.042603,                   0,              0.9247,             0.85069,             0.91714,             0.50242,            0.034222,            0.040084,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.033321,            0.040322,                   0,             0.91567,             0.85324,              0.9111,             0.49444,             0.03383,             0.04086,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.034098,            0.039758,                   0,             0.92211,             0.83734,             0.90852,             0.48168,            0.035096,            0.041459,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.033603,            0.040619,                   0,             0.94663,             0.83627,             0.92024,             0.50301,            0.033693,            0.039176,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.034242,            0.042704,                   0,             0.92225,              0.8556,             0.91814,              0.5019,            0.033764,            0.038941,                   0,            0.001288,            0.001288,            0.001288
                  46,             0.03491,            0.046888,                   0,             0.92886,             0.87222,              0.9242,             0.51102,            0.032645,            0.038794,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.033277,            0.042837,                   0,             0.93553,             0.85532,             0.91842,             0.50401,            0.033425,            0.039455,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.033473,            0.042104,                   0,             0.90892,             0.86261,             0.91394,             0.50197,            0.033591,            0.040778,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.032355,            0.041719,                   0,             0.91867,             0.86149,             0.91456,             0.50537,            0.033171,            0.039751,                   0,            0.000496,            0.000496,            0.000496
