               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.033241,            0.058373,                   0,             0.92812,             0.87033,             0.92516,             0.50179,            0.034925,            0.042501,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.032486,            0.058236,                   0,             0.91174,             0.85953,             0.91356,             0.49712,            0.034183,            0.044708,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.032652,            0.056979,                   0,             0.91501,              0.8664,             0.92081,             0.49814,            0.034562,            0.042607,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.032452,            0.055095,                   0,             0.91689,             0.86444,             0.91979,             0.49616,             0.03513,            0.043283,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.032509,            0.056307,                   0,             0.91619,             0.85904,             0.91774,             0.49957,            0.034719,            0.042939,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.032073,            0.055706,                   0,             0.91688,             0.87768,             0.92399,             0.50102,            0.034842,            0.043412,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.032174,            0.055747,                   0,             0.91051,              0.8664,             0.92011,             0.50403,             0.03471,            0.042264,                   0,            0.001288,            0.001288,            0.001288
                  46,             0.03207,            0.055129,                   0,             0.90385,             0.86804,             0.92142,             0.50173,            0.034808,            0.043695,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.031932,            0.056277,                   0,             0.91761,              0.8643,             0.92149,             0.50051,            0.035081,             0.04263,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.031439,            0.055659,                   0,              0.9125,              0.8664,             0.92174,             0.50156,            0.034611,             0.04276,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.031019,            0.054142,                   0,             0.92191,             0.85855,             0.91786,             0.50001,            0.034969,            0.042844,                   0,            0.000496,            0.000496,            0.000496
