               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.025736,            0.015361,           0.0050383,             0.63767,             0.66217,              0.6496,             0.49171,            0.037302,             0.01156,            0.019229,            0.002872,            0.002872,            0.002872
                  38,            0.025961,             0.01393,           0.0046969,             0.63731,             0.66348,             0.64537,             0.48615,             0.03694,            0.011542,            0.020031,            0.002674,            0.002674,            0.002674
                  39,            0.025889,            0.014995,           0.0046824,             0.62138,             0.69315,             0.66819,              0.5266,            0.036076,            0.011396,            0.018283,            0.002476,            0.002476,            0.002476
                  40,            0.024802,            0.014229,           0.0043446,             0.69032,               0.654,              0.6929,             0.52372,            0.036432,            0.011486,            0.016124,            0.002278,            0.002278,            0.002278
                  41,            0.024269,             0.01449,            0.004632,             0.71067,             0.60461,             0.68275,             0.52104,            0.036695,            0.011457,            0.014692,             0.00208,             0.00208,             0.00208
                  42,            0.024691,            0.014771,           0.0039377,             0.74647,             0.58168,             0.67234,             0.51174,            0.036685,            0.011437,            0.013008,            0.001882,            0.001882,            0.001882
                  43,            0.023375,            0.014335,           0.0037358,             0.71921,             0.55726,             0.65441,             0.50511,            0.036587,            0.011542,            0.015904,            0.001684,            0.001684,            0.001684
                  44,            0.023194,            0.014148,           0.0042183,             0.60655,             0.64837,             0.65482,             0.51153,            0.036331,            0.011898,            0.017399,            0.001486,            0.001486,            0.001486
                  45,            0.022806,            0.013981,           0.0038297,             0.66165,             0.62661,              0.6693,             0.51845,            0.036306,            0.012029,            0.016453,            0.001288,            0.001288,            0.001288
                  46,            0.021933,            0.013564,           0.0034257,             0.67101,              0.6286,             0.66737,              0.5144,            0.036218,            0.012152,            0.015222,             0.00109,             0.00109,             0.00109
                  47,            0.022323,            0.013895,           0.0029738,             0.69647,             0.63003,             0.67445,             0.52959,             0.03588,            0.012072,             0.01518,            0.000892,            0.000892,            0.000892
                  48,            0.021928,            0.013607,           0.0034479,              0.6773,             0.65372,             0.67791,             0.53449,             0.03612,            0.012144,            0.015512,            0.000694,            0.000694,            0.000694
                  49,            0.022573,            0.013385,           0.0030812,              0.6803,             0.66149,             0.68202,              0.5307,            0.036192,            0.012096,            0.015316,            0.000496,            0.000496,            0.000496
