               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.038757,            0.021138,            0.014252,             0.54583,             0.56519,             0.53182,             0.35382,            0.046014,            0.010808,            0.017182,            0.002872,            0.002872,            0.002872
                  38,            0.037003,             0.01968,            0.012793,              0.5094,             0.53476,             0.50848,             0.33598,            0.045739,            0.011108,            0.017343,            0.002674,            0.002674,            0.002674
                  39,            0.037926,            0.020863,             0.01255,               0.552,             0.50929,             0.51009,             0.33524,               0.045,            0.011342,            0.016878,            0.002476,            0.002476,            0.002476
                  40,            0.037844,            0.019563,             0.01259,             0.53343,             0.56894,             0.52279,             0.34932,            0.045229,            0.011014,             0.01605,            0.002278,            0.002278,            0.002278
                  41,            0.036669,            0.019604,            0.010661,             0.54225,             0.57006,             0.54591,             0.36853,            0.044564,            0.011011,            0.016678,             0.00208,             0.00208,             0.00208
                  42,             0.03872,            0.019862,            0.011442,             0.58677,             0.54967,             0.54955,             0.36694,            0.044771,            0.011064,            0.016533,            0.001882,            0.001882,            0.001882
                  43,             0.03706,            0.020138,            0.012345,             0.61009,             0.55523,             0.54751,             0.37475,            0.044399,            0.010942,            0.015972,            0.001684,            0.001684,            0.001684
                  44,              0.0366,            0.019942,           0.0099902,             0.61511,             0.55574,             0.56048,             0.37815,            0.044827,            0.010939,            0.017023,            0.001486,            0.001486,            0.001486
                  45,            0.035724,            0.019862,            0.011077,             0.62441,             0.56651,             0.57655,             0.37844,            0.044405,            0.010952,            0.017539,            0.001288,            0.001288,            0.001288
                  46,            0.037875,            0.021019,            0.010697,             0.62518,             0.56555,             0.55369,             0.38486,             0.04393,            0.010958,            0.017647,             0.00109,             0.00109,             0.00109
                  47,            0.037277,            0.019649,            0.010932,             0.57778,             0.55718,             0.55913,             0.38754,            0.043626,            0.010877,            0.017451,            0.000892,            0.000892,            0.000892
                  48,            0.035527,            0.020322,           0.0098334,             0.58394,              0.5623,             0.56392,             0.38961,            0.043353,            0.010782,            0.017329,            0.000694,            0.000694,            0.000694
                  49,            0.033275,             0.01865,            0.011506,             0.57257,             0.56454,             0.55891,             0.38953,            0.043491,            0.010806,            0.016702,            0.000496,            0.000496,            0.000496
